#date+time,013-wtp
"08-15-2020 2100",NA
"08-15-2020 2200",NA
"08-15-2020 2300",NA
"08-16-2020 0000",NA
"08-16-2020 0100",NA
"08-16-2020 0200",NA
"08-16-2020 0300",NA
"08-16-2020 0400",NA
"08-16-2020 0500",NA
"08-16-2020 0600",NA
"08-16-2020 0700",NA
"08-16-2020 0800",NA
"08-16-2020 0900",NA
"08-16-2020 1000",NA
"08-16-2020 1100",NA
"08-16-2020 1200",NA
"08-16-2020 1300",NA
"08-16-2020 1400",NA
"08-16-2020 1500",NA
"08-16-2020 1600",NA
"08-16-2020 1700",NA
"08-16-2020 1800",NA
"08-16-2020 1900",NA
"08-16-2020 2000",NA
"08-16-2020 2100",NA
"08-16-2020 2200",NA
"08-16-2020 2300",NA
"08-17-2020 0000",NA
"08-17-2020 0100",NA
"08-17-2020 0200",NA
"08-17-2020 0300",NA
"08-17-2020 0400",NA
"08-17-2020 0500",NA
"08-17-2020 0600",NA
"08-17-2020 0700",NA
"08-17-2020 0800",NA
"08-17-2020 0900",NA
"08-17-2020 1000",NA
"08-17-2020 1100",NA
"08-17-2020 1200",NA
"08-17-2020 1300",NA
"08-17-2020 1400",NA
"08-17-2020 1500",NA
"08-17-2020 1600",NA
"08-17-2020 1700",NA
"08-17-2020 1800",NA
"08-17-2020 1900",NA
"08-17-2020 2000",NA
"08-17-2020 2100",NA
"08-17-2020 2200",NA
"08-17-2020 2300",NA
"08-18-2020 0000",NA
"08-18-2020 0100",NA
"08-18-2020 0200",NA
"08-18-2020 0300",NA
"08-18-2020 0400",NA
"08-18-2020 0500",NA
"08-18-2020 0600",NA
"08-18-2020 0700",NA
"08-18-2020 0800",NA
"08-18-2020 0900",NA
"08-18-2020 1000",NA
"08-18-2020 1100",NA
"08-18-2020 1200",NA
"08-18-2020 1300",NA
"08-18-2020 1400",NA
"08-18-2020 1500",NA
"08-18-2020 1600",NA
"08-18-2020 1700",NA
"08-18-2020 1800",NA
"08-18-2020 1900",NA
"08-18-2020 2000",NA
"08-18-2020 2100",NA
"08-18-2020 2200",NA
"08-18-2020 2300",NA
"08-19-2020 0000",NA
"08-19-2020 0100",NA
"08-19-2020 0200",NA
"08-19-2020 0300",NA
"08-19-2020 0400",NA
"08-19-2020 0500",NA
"08-19-2020 0600",NA
"08-19-2020 0700",NA
"08-19-2020 0800",NA
"08-19-2020 0900",NA
"08-19-2020 1000",NA
"08-19-2020 1100",NA
"08-19-2020 1200",NA
"08-19-2020 1300",NA
"08-19-2020 1400",NA
"08-19-2020 1500",NA
"08-19-2020 1600",NA
"08-19-2020 1700",NA
"08-19-2020 1800",NA
"08-19-2020 1900",NA
"08-19-2020 2000",NA
"08-19-2020 2100",NA
"08-19-2020 2200",NA
"08-19-2020 2300",NA
"08-20-2020 0000",NA
"08-20-2020 0100",NA
"08-20-2020 0200",NA
"08-20-2020 0300",NA
"08-20-2020 0400",NA
"08-20-2020 0500",NA
"08-20-2020 0600",NA
"08-20-2020 0700",NA
"08-20-2020 0800",NA
"08-20-2020 0900",NA
"08-20-2020 1000",NA
"08-20-2020 1100",NA
"08-20-2020 1200",NA
"08-20-2020 1300",NA
"08-20-2020 1400",NA
"08-20-2020 1500",NA
"08-20-2020 1600",NA
"08-20-2020 1700",NA
"08-20-2020 1800",NA
"08-20-2020 1900",NA
"08-20-2020 2000",NA
"08-20-2020 2100",NA
"08-20-2020 2200",NA
"08-20-2020 2300",NA
"08-21-2020 0000",NA
"08-21-2020 0100",NA
"08-21-2020 0200",NA
"08-21-2020 0300",NA
"08-21-2020 0400",NA
"08-21-2020 0500",NA
"08-21-2020 0600",NA
"08-21-2020 0700",NA
"08-21-2020 0800",NA
"08-21-2020 0900",NA
"08-21-2020 1000",NA
"08-21-2020 1100",NA
"08-21-2020 1200",NA
"08-21-2020 1300",NA
"08-21-2020 1400",NA
"08-21-2020 1500",NA
"08-21-2020 1600",NA
"08-21-2020 1700",NA
"08-21-2020 1800",NA
"08-21-2020 1900",NA
"08-21-2020 2000",NA
"08-21-2020 2100",NA
"08-21-2020 2200",NA
"08-21-2020 2300",NA
"08-22-2020 0000",NA
"08-22-2020 0100",NA
"08-22-2020 0200",NA
"08-22-2020 0300",NA
"08-22-2020 0400",NA
"08-22-2020 0500",NA
"08-22-2020 0600",NA
"08-22-2020 0700",NA
"08-22-2020 0800",NA
"08-22-2020 0900",NA
"08-22-2020 1000",NA
"08-22-2020 1100",NA
"08-22-2020 1200",NA
"08-22-2020 1300",NA
"08-22-2020 1400",NA
"08-22-2020 1500",NA
"08-22-2020 1600",NA
"08-22-2020 1700",NA
"08-22-2020 1800",NA
"08-22-2020 1900",NA
"08-22-2020 2000",NA
"08-22-2020 2100",NA
"08-22-2020 2200",NA
"08-22-2020 2300",NA
"08-23-2020 0000",NA
"08-23-2020 0100",NA
"08-23-2020 0200",NA
"08-23-2020 0300",NA
"08-23-2020 0400",NA
"08-23-2020 0500",NA
"08-23-2020 0600",NA
"08-23-2020 0700",NA
"08-23-2020 0800",NA
"08-23-2020 0900",NA
"08-23-2020 1000",NA
"08-23-2020 1100",NA
"08-23-2020 1200",NA
"08-23-2020 1300",NA
"08-23-2020 1400",NA
"08-23-2020 1500",NA
"08-23-2020 1600",NA
"08-23-2020 1700",NA
"08-23-2020 1800",NA
"08-23-2020 1900",NA
"08-23-2020 2000",NA
"08-23-2020 2100",NA
"08-23-2020 2200",NA
"08-23-2020 2300",NA
"08-24-2020 0000",NA
"08-24-2020 0100",NA
"08-24-2020 0200",NA
"08-24-2020 0300",NA
"08-24-2020 0400",NA
"08-24-2020 0500",NA
"08-24-2020 0600",NA
"08-24-2020 0700",NA
"08-24-2020 0800",NA
"08-24-2020 0900",NA
"08-24-2020 1000",NA
"08-24-2020 1100",NA
"08-24-2020 1200",NA
"08-24-2020 1300",NA
"08-24-2020 1400",NA
"08-24-2020 1500",NA
"08-24-2020 1600",NA
"08-24-2020 1700",NA
"08-24-2020 1800",NA
"08-24-2020 1900",NA
"08-24-2020 2000",NA
"08-24-2020 2100",NA
"08-24-2020 2200",NA
"08-24-2020 2300",NA
"08-25-2020 0000",NA
"08-25-2020 0100",NA
"08-25-2020 0200",NA
"08-25-2020 0300",NA
"08-25-2020 0400",NA
"08-25-2020 0500",NA
"08-25-2020 0600",NA
"08-25-2020 0700",NA
"08-25-2020 0800",NA
"08-25-2020 0900",NA
"08-25-2020 1000",NA
"08-25-2020 1100",NA
"08-25-2020 1200",NA
"08-25-2020 1300",NA
"08-25-2020 1400",NA
"08-25-2020 1500",NA
"08-25-2020 1600",NA
"08-25-2020 1700",NA
"08-25-2020 1800",NA
"08-25-2020 1900",NA
"08-25-2020 2000",NA
"08-25-2020 2100",NA
"08-25-2020 2200",NA
"08-25-2020 2300",NA
"08-26-2020 0000",NA
"08-26-2020 0100",NA
"08-26-2020 0200",NA
"08-26-2020 0300",NA
"08-26-2020 0400",NA
"08-26-2020 0500",NA
"08-26-2020 0600",NA
"08-26-2020 0700",NA
"08-26-2020 0800",NA
"08-26-2020 0900",NA
"08-26-2020 1000",NA
"08-26-2020 1100",NA
"08-26-2020 1200",NA
"08-26-2020 1300",NA
"08-26-2020 1400",NA
"08-26-2020 1500",NA
"08-26-2020 1600",NA
"08-26-2020 1700",NA
"08-26-2020 1800",NA
"08-26-2020 1900",NA
"08-26-2020 2000",NA
"08-26-2020 2100",NA
"08-26-2020 2200",NA
"08-26-2020 2300",NA
"08-27-2020 0000",NA
"08-27-2020 0100",NA
"08-27-2020 0200",NA
"08-27-2020 0300",NA
"08-27-2020 0400",NA
"08-27-2020 0500",NA
"08-27-2020 0600",NA
"08-27-2020 0700",NA
"08-27-2020 0800",NA
"08-27-2020 0900",NA
"08-27-2020 1000",NA
"08-27-2020 1100",NA
"08-27-2020 1200",NA
"08-27-2020 1300",NA
"08-27-2020 1400",NA
"08-27-2020 1500",NA
"08-27-2020 1600",NA
"08-27-2020 1700",NA
"08-27-2020 1800",NA
"08-27-2020 1900",NA
"08-27-2020 2000",NA
"08-27-2020 2100",NA
"08-27-2020 2200",NA
"08-27-2020 2300",NA
"08-28-2020 0000",NA
"08-28-2020 0100",NA
"08-28-2020 0200",NA
"08-28-2020 0300",NA
"08-28-2020 0400",NA
"08-28-2020 0500",NA
"08-28-2020 0600",NA
"08-28-2020 0700",NA
"08-28-2020 0800",NA
"08-28-2020 0900",NA
"08-28-2020 1000",NA
"08-28-2020 1100",NA
"08-28-2020 1200",NA
"08-28-2020 1300",NA
"08-28-2020 1400",NA
"08-28-2020 1500",NA
"08-28-2020 1600",NA
"08-28-2020 1700",NA
"08-28-2020 1800",NA
"08-28-2020 1900",NA
"08-28-2020 2000",NA
"08-28-2020 2100",NA
"08-28-2020 2200",NA
"08-28-2020 2300",NA
"08-29-2020 0000",NA
"08-29-2020 0100",NA
"08-29-2020 0200",NA
"08-29-2020 0300",NA
"08-29-2020 0400",NA
"08-29-2020 0500",NA
"08-29-2020 0600",NA
"08-29-2020 0700",NA
"08-29-2020 0800",NA
"08-29-2020 0900",NA
"08-29-2020 1000",NA
"08-29-2020 1100",NA
"08-29-2020 1200",NA
"08-29-2020 1300",NA
"08-29-2020 1400",NA
"08-29-2020 1500",NA
"08-29-2020 1600",NA
"08-29-2020 1700",NA
"08-29-2020 1800",NA
"08-29-2020 1900",NA
"08-29-2020 2000",NA
"08-29-2020 2100",NA
"08-29-2020 2200",NA
"08-29-2020 2300",NA
"08-30-2020 0000",NA
"08-30-2020 0100",NA
"08-30-2020 0200",NA
"08-30-2020 0300",NA
"08-30-2020 0400",NA
"08-30-2020 0500",NA
"08-30-2020 0600",NA
"08-30-2020 0700",NA
"08-30-2020 0800",NA
"08-30-2020 0900",NA
"08-30-2020 1000",NA
"08-30-2020 1100",NA
"08-30-2020 1200",NA
"08-30-2020 1300",NA
"08-30-2020 1400",NA
"08-30-2020 1500",NA
"08-30-2020 1600",NA
"08-30-2020 1700",NA
"08-30-2020 1800",NA
"08-30-2020 1900",NA
"08-30-2020 2000",NA
"08-30-2020 2100",NA
"08-30-2020 2200",NA
"08-30-2020 2300",NA
"08-31-2020 0000",NA
"08-31-2020 0100",NA
"08-31-2020 0200",NA
"08-31-2020 0300",NA
"08-31-2020 0400",NA
"08-31-2020 0500",NA
"08-31-2020 0600",NA
"08-31-2020 0700",NA
"08-31-2020 0800",NA
"08-31-2020 0900",NA
"08-31-2020 1000",NA
"08-31-2020 1100",NA
"08-31-2020 1200",NA
"08-31-2020 1300",NA
"08-31-2020 1400",NA
"08-31-2020 1500",NA
"08-31-2020 1600",NA
"08-31-2020 1700",NA
"08-31-2020 1800",NA
"08-31-2020 1900",NA
"08-31-2020 2000",NA
"08-31-2020 2100",NA
"08-31-2020 2200",NA
"08-31-2020 2300",NA
"09-01-2020 0000",NA
"09-01-2020 0100",NA
"09-01-2020 0200",NA
"09-01-2020 0300",NA
"09-01-2020 0400",NA
"09-01-2020 0500",NA
"09-01-2020 0600",NA
"09-01-2020 0700",NA
"09-01-2020 0800",NA
"09-01-2020 0900",NA
"09-01-2020 1000",NA
"09-01-2020 1100",NA
"09-01-2020 1200",NA
"09-01-2020 1300",NA
"09-01-2020 1400",NA
"09-01-2020 1500",NA
"09-01-2020 1600",NA
"09-01-2020 1700",NA
"09-01-2020 1800",NA
"09-01-2020 1900",NA
"09-01-2020 2000",NA
"09-01-2020 2100",NA
"09-01-2020 2200",NA
"09-01-2020 2300",NA
"09-02-2020 0000",NA
"09-02-2020 0100",NA
"09-02-2020 0200",NA
"09-02-2020 0300",NA
"09-02-2020 0400",NA
"09-02-2020 0500",NA
"09-02-2020 0600",NA
"09-02-2020 0700",NA
"09-02-2020 0800",NA
"09-02-2020 0900",NA
"09-02-2020 1000",NA
"09-02-2020 1100",NA
"09-02-2020 1200",NA
"09-02-2020 1300",NA
"09-02-2020 1400",NA
"09-02-2020 1500",NA
"09-02-2020 1600",NA
"09-02-2020 1700",NA
"09-02-2020 1800",NA
"09-02-2020 1900",NA
"09-02-2020 2000",NA
"09-02-2020 2100",NA
"09-02-2020 2200",NA
"09-02-2020 2300",NA
"09-03-2020 0000",NA
"09-03-2020 0100",NA
"09-03-2020 0200",NA
"09-03-2020 0300",NA
"09-03-2020 0400",NA
"09-03-2020 0500",NA
"09-03-2020 0600",NA
"09-03-2020 0700",NA
"09-03-2020 0800",NA
"09-03-2020 0900",NA
"09-03-2020 1000",NA
"09-03-2020 1100",NA
"09-03-2020 1200",NA
"09-03-2020 1300",NA
"09-03-2020 1400",NA
"09-03-2020 1500",NA
"09-03-2020 1600",NA
"09-03-2020 1700",NA
"09-03-2020 1800",NA
"09-03-2020 1900",NA
"09-03-2020 2000",NA
"09-03-2020 2100",NA
"09-03-2020 2200",NA
"09-03-2020 2300",NA
"09-04-2020 0000",NA
"09-04-2020 0100",NA
"09-04-2020 0200",NA
"09-04-2020 0300",NA
"09-04-2020 0400",NA
"09-04-2020 0500",NA
"09-04-2020 0600",NA
"09-04-2020 0700",NA
"09-04-2020 0800",NA
"09-04-2020 0900",NA
"09-04-2020 1000",NA
"09-04-2020 1100",NA
"09-04-2020 1200",NA
"09-04-2020 1300",NA
"09-04-2020 1400",NA
"09-04-2020 1500",NA
"09-04-2020 1600",NA
"09-04-2020 1700",NA
"09-04-2020 1800",NA
"09-04-2020 1900",NA
"09-04-2020 2000",NA
"09-04-2020 2100",NA
"09-04-2020 2200",NA
"09-04-2020 2300",NA
"09-05-2020 0000",NA
"09-05-2020 0100",NA
"09-05-2020 0200",NA
"09-05-2020 0300",NA
"09-05-2020 0400",NA
"09-05-2020 0500",NA
"09-05-2020 0600",NA
"09-05-2020 0700",NA
"09-05-2020 0800",NA
"09-05-2020 0900",NA
"09-05-2020 1000",NA
"09-05-2020 1100",NA
"09-05-2020 1200",NA
"09-05-2020 1300",NA
"09-05-2020 1400",NA
"09-05-2020 1500",NA
"09-05-2020 1600",NA
"09-05-2020 1700",NA
"09-05-2020 1800",NA
"09-05-2020 1900",NA
"09-05-2020 2000",NA
"09-05-2020 2100",NA
"09-05-2020 2200",NA
"09-05-2020 2300",NA
"09-06-2020 0000",NA
"09-06-2020 0100",NA
"09-06-2020 0200",NA
"09-06-2020 0300",NA
"09-06-2020 0400",NA
"09-06-2020 0500",NA
"09-06-2020 0600",NA
"09-06-2020 0700",NA
"09-06-2020 0800",NA
"09-06-2020 0900",NA
"09-06-2020 1000",NA
"09-06-2020 1100",NA
"09-06-2020 1200",NA
"09-06-2020 1300",NA
"09-06-2020 1400",NA
"09-06-2020 1500",NA
"09-06-2020 1600",NA
"09-06-2020 1700",NA
"09-06-2020 1800",NA
"09-06-2020 1900",NA
"09-06-2020 2000",NA
"09-06-2020 2100",NA
"09-06-2020 2200",NA
"09-06-2020 2300",NA
"09-07-2020 0000",NA
"09-07-2020 0100",NA
"09-07-2020 0200",NA
"09-07-2020 0300",NA
"09-07-2020 0400",NA
"09-07-2020 0500",NA
"09-07-2020 0600",NA
"09-07-2020 0700",NA
"09-07-2020 0800",NA
"09-07-2020 0900",NA
"09-07-2020 1000",NA
"09-07-2020 1100",NA
"09-07-2020 1200",NA
"09-07-2020 1300",NA
"09-07-2020 1400",NA
"09-07-2020 1500",NA
"09-07-2020 1600",NA
"09-07-2020 1700",NA
"09-07-2020 1800",NA
"09-07-2020 1900",NA
"09-07-2020 2000",NA
"09-07-2020 2100",NA
"09-07-2020 2200",NA
"09-07-2020 2300",NA
"09-08-2020 0000",NA
"09-08-2020 0100",NA
"09-08-2020 0200",NA
"09-08-2020 0300",NA
"09-08-2020 0400",NA
"09-08-2020 0500",NA
"09-08-2020 0600",NA
"09-08-2020 0700",NA
"09-08-2020 0800",NA
"09-08-2020 0900",NA
"09-08-2020 1000",NA
"09-08-2020 1100",NA
"09-08-2020 1200",NA
"09-08-2020 1300",NA
"09-08-2020 1400",NA
"09-08-2020 1500",NA
"09-08-2020 1600",NA
"09-08-2020 1700",NA
"09-08-2020 1800",NA
"09-08-2020 1900",NA
"09-08-2020 2000",NA
"09-08-2020 2100",NA
"09-08-2020 2200",NA
"09-08-2020 2300",NA
"09-09-2020 0000",NA
"09-09-2020 0100",NA
"09-09-2020 0200",NA
"09-09-2020 0300",NA
"09-09-2020 0400",NA
"09-09-2020 0500",NA
"09-09-2020 0600",NA
"09-09-2020 0700",NA
"09-09-2020 0800",NA
"09-09-2020 0900",NA
"09-09-2020 1000",NA
"09-09-2020 1100",NA
"09-09-2020 1200",NA
"09-09-2020 1300",NA
"09-09-2020 1400",NA
"09-09-2020 1500",NA
"09-09-2020 1600",NA
"09-09-2020 1700",NA
"09-09-2020 1800",NA
"09-09-2020 1900",NA
"09-09-2020 2000",NA
"09-09-2020 2100",NA
"09-09-2020 2200",NA
"09-09-2020 2300",NA
"09-10-2020 0000",NA
"09-10-2020 0100",NA
"09-10-2020 0200",NA
"09-10-2020 0300",NA
"09-10-2020 0400",NA
"09-10-2020 0500",NA
"09-10-2020 0600",NA
"09-10-2020 0700",NA
"09-10-2020 0800",NA
"09-10-2020 0900",NA
"09-10-2020 1000",NA
"09-10-2020 1100",NA
"09-10-2020 1200",NA
"09-10-2020 1300",NA
"09-10-2020 1400",NA
"09-10-2020 1500",NA
"09-10-2020 1600",NA
"09-10-2020 1700",NA
"09-10-2020 1800",NA
"09-10-2020 1900",NA
"09-10-2020 2000",NA
"09-10-2020 2100",NA
"09-10-2020 2200",NA
"09-10-2020 2300",NA
"09-11-2020 0000",NA
"09-11-2020 0100",NA
"09-11-2020 0200",NA
"09-11-2020 0300",NA
"09-11-2020 0400",NA
"09-11-2020 0500",NA
"09-11-2020 0600",NA
"09-11-2020 0700",NA
"09-11-2020 0800",NA
"09-11-2020 0900",NA
"09-11-2020 1000",NA
"09-11-2020 1100",NA
"09-11-2020 1200",NA
"09-11-2020 1300",NA
"09-11-2020 1400",NA
"09-11-2020 1500",NA
"09-11-2020 1600",NA
"09-11-2020 1700",NA
"09-11-2020 1800",NA
"09-11-2020 1900",NA
"09-11-2020 2000",NA
"09-11-2020 2100",NA
"09-11-2020 2200",NA
"09-11-2020 2300",NA
"09-12-2020 0000",NA
"09-12-2020 0100",NA
"09-12-2020 0200",NA
"09-12-2020 0300",NA
"09-12-2020 0400",NA
"09-12-2020 0500",NA
"09-12-2020 0600",NA
"09-12-2020 0700",NA
"09-12-2020 0800",NA
"09-12-2020 0900",NA
"09-12-2020 1000",NA
"09-12-2020 1100",NA
"09-12-2020 1200",NA
"09-12-2020 1300",NA
"09-12-2020 1400",NA
"09-12-2020 1500",NA
"09-12-2020 1600",NA
"09-12-2020 1700",NA
"09-12-2020 1800",NA
"09-12-2020 1900",NA
"09-12-2020 2000",NA
"09-12-2020 2100",NA
"09-12-2020 2200",NA
"09-12-2020 2300",NA
"09-13-2020 0000",NA
"09-13-2020 0100",NA
"09-13-2020 0200",NA
"09-13-2020 0300",NA
"09-13-2020 0400",NA
"09-13-2020 0500",NA
"09-13-2020 0600",NA
"09-13-2020 0700",NA
"09-13-2020 0800",NA
"09-13-2020 0900",NA
"09-13-2020 1000",NA
"09-13-2020 1100",NA
"09-13-2020 1200",NA
"09-13-2020 1300",NA
"09-13-2020 1400",NA
"09-13-2020 1500",NA
"09-13-2020 1600",NA
"09-13-2020 1700",NA
"09-13-2020 1800",NA
"09-13-2020 1900",NA
"09-13-2020 2000",NA
"09-13-2020 2100",NA
"09-13-2020 2200",NA
"09-13-2020 2300",NA
"09-14-2020 0000",NA
"09-14-2020 0100",NA
"09-14-2020 0200",NA
"09-14-2020 0300",NA
"09-14-2020 0400",NA
"09-14-2020 0500",NA
"09-14-2020 0600",NA
"09-14-2020 0700",NA
"09-14-2020 0800",NA
"09-14-2020 0900",NA
"09-14-2020 1000",NA
"09-14-2020 1100",NA
"09-14-2020 1200",NA
"09-14-2020 1300",NA
"09-14-2020 1400",NA
"09-14-2020 1500",NA
"09-14-2020 1600",NA
"09-14-2020 1700",NA
"09-14-2020 1800",NA
"09-14-2020 1900",NA
"09-14-2020 2000",NA
"09-14-2020 2100",NA
"09-14-2020 2200",NA
"09-14-2020 2300",NA
"09-15-2020 0000",NA
"09-15-2020 0100",NA
"09-15-2020 0200",NA
"09-15-2020 0300",NA
"09-15-2020 0400",NA
"09-15-2020 0500",NA
"09-15-2020 0600",NA
"09-15-2020 0700",NA
"09-15-2020 0800",NA
"09-15-2020 0900",NA
"09-15-2020 1000",NA
"09-15-2020 1100",NA
"09-15-2020 1200",NA
"09-15-2020 1300",NA
"09-15-2020 1400",NA
"09-15-2020 1500",NA
"09-15-2020 1600",NA
"09-15-2020 1700",NA
"09-15-2020 1800",NA
"09-15-2020 1900",NA
"09-15-2020 2000",NA
"09-15-2020 2100",NA
"09-15-2020 2200",NA
"09-15-2020 2300",NA
"09-16-2020 0000",NA
"09-16-2020 0100",NA
"09-16-2020 0200",NA
"09-16-2020 0300",NA
"09-16-2020 0400",NA
"09-16-2020 0500",NA
"09-16-2020 0600",NA
"09-16-2020 0700",NA
"09-16-2020 0800",NA
"09-16-2020 0900",NA
"09-16-2020 1000",NA
"09-16-2020 1100",NA
"09-16-2020 1200",NA
"09-16-2020 1300",NA
"09-16-2020 1400",NA
"09-16-2020 1500",NA
"09-16-2020 1600",NA
"09-16-2020 1700",NA
"09-16-2020 1800",NA
"09-16-2020 1900",NA
"09-16-2020 2000",NA
"09-16-2020 2100",NA
"09-16-2020 2200",NA
"09-16-2020 2300",NA
"09-17-2020 0000",NA
"09-17-2020 0100",NA
"09-17-2020 0200",NA
"09-17-2020 0300",NA
"09-17-2020 0400",NA
"09-17-2020 0500",NA
"09-17-2020 0600",NA
"09-17-2020 0700",NA
"09-17-2020 0800",NA
"09-17-2020 0900",NA
"09-17-2020 1000",NA
"09-17-2020 1100",NA
"09-17-2020 1200",NA
"09-17-2020 1300",NA
"09-17-2020 1400",NA
"09-17-2020 1500",NA
"09-17-2020 1600",NA
"09-17-2020 1700",NA
"09-17-2020 1800",NA
"09-17-2020 1900",NA
"09-17-2020 2000",NA
"09-17-2020 2100",NA
"09-17-2020 2200",NA
"09-17-2020 2300",NA
"09-18-2020 0000",NA
"09-18-2020 0100",NA
"09-18-2020 0200",NA
"09-18-2020 0300",NA
"09-18-2020 0400",NA
"09-18-2020 0500",NA
"09-18-2020 0600",NA
"09-18-2020 0700",NA
"09-18-2020 0800",NA
"09-18-2020 0900",NA
"09-18-2020 1000",NA
"09-18-2020 1100",NA
"09-18-2020 1200",NA
"09-18-2020 1300",NA
"09-18-2020 1400",NA
"09-18-2020 1500",NA
"09-18-2020 1600",NA
"09-18-2020 1700",NA
"09-18-2020 1800",NA
"09-18-2020 1900",NA
"09-18-2020 2000",NA
"09-18-2020 2100",NA
"09-18-2020 2200",NA
"09-18-2020 2300",NA
"09-19-2020 0000",NA
"09-19-2020 0100",NA
"09-19-2020 0200",NA
"09-19-2020 0300",NA
"09-19-2020 0400",NA
"09-19-2020 0500",NA
"09-19-2020 0600",NA
"09-19-2020 0700",NA
"09-19-2020 0800",NA
"09-19-2020 0900",NA
"09-19-2020 1000",NA
"09-19-2020 1100",NA
"09-19-2020 1200",NA
"09-19-2020 1300",NA
"09-19-2020 1400",NA
"09-19-2020 1500",NA
"09-19-2020 1600",NA
"09-19-2020 1700",NA
"09-19-2020 1800",NA
"09-19-2020 1900",NA
"09-19-2020 2000",NA
"09-19-2020 2100",NA
"09-19-2020 2200",NA
"09-19-2020 2300",NA
"09-20-2020 0000",NA
"09-20-2020 0100",NA
"09-20-2020 0200",NA
"09-20-2020 0300",NA
"09-20-2020 0400",NA
"09-20-2020 0500",NA
"09-20-2020 0600",NA
"09-20-2020 0700",NA
"09-20-2020 0800",NA
"09-20-2020 0900",NA
"09-20-2020 1000",NA
"09-20-2020 1100",NA
"09-20-2020 1200",NA
"09-20-2020 1300",NA
"09-20-2020 1400",NA
"09-20-2020 1500",NA
"09-20-2020 1600",NA
"09-20-2020 1700",NA
"09-20-2020 1800",NA
"09-20-2020 1900",NA
"09-20-2020 2000",NA
"09-20-2020 2100",NA
"09-20-2020 2200",NA
"09-20-2020 2300",NA
"09-21-2020 0000",NA
"09-21-2020 0100",NA
"09-21-2020 0200",NA
"09-21-2020 0300",NA
"09-21-2020 0400",NA
"09-21-2020 0500",NA
"09-21-2020 0600",NA
"09-21-2020 0700",NA
"09-21-2020 0800",NA
"09-21-2020 0900",NA
"09-21-2020 1000",NA
"09-21-2020 1100",NA
"09-21-2020 1200",NA
"09-21-2020 1300",NA
"09-21-2020 1400",NA
"09-21-2020 1500",NA
"09-21-2020 1600",NA
"09-21-2020 1700",NA
"09-21-2020 1800",NA
"09-21-2020 1900",NA
"09-21-2020 2000",NA
"09-21-2020 2100",NA
"09-21-2020 2200",NA
"09-21-2020 2300",NA
"09-22-2020 0000",NA
"09-22-2020 0100",NA
"09-22-2020 0200",NA
"09-22-2020 0300",NA
"09-22-2020 0400",NA
"09-22-2020 0500",NA
"09-22-2020 0600",NA
"09-22-2020 0700",NA
"09-22-2020 0800",NA
"09-22-2020 0900",NA
"09-22-2020 1000",NA
"09-22-2020 1100",NA
"09-22-2020 1200",NA
"09-22-2020 1300",NA
"09-22-2020 1400",NA
"09-22-2020 1500",NA
"09-22-2020 1600",NA
"09-22-2020 1700",NA
"09-22-2020 1800",NA
"09-22-2020 1900",NA
"09-22-2020 2000",NA
"09-22-2020 2100",NA
"09-22-2020 2200",NA
"09-22-2020 2300",NA
"09-23-2020 0000",NA
"09-23-2020 0100",NA
"09-23-2020 0200",NA
"09-23-2020 0300",NA
"09-23-2020 0400",NA
"09-23-2020 0500",NA
"09-23-2020 0600",NA
"09-23-2020 0700",NA
"09-23-2020 0800",NA
"09-23-2020 0900",NA
"09-23-2020 1000",NA
"09-23-2020 1100",NA
"09-23-2020 1200",NA
"09-23-2020 1300",NA
"09-23-2020 1400",NA
"09-23-2020 1500",NA
"09-23-2020 1600",24.6
"09-23-2020 1700",24.9
"09-23-2020 1800",25.3
"09-23-2020 1900",25.9
"09-23-2020 2000",26.3
"09-23-2020 2100",26.5
"09-23-2020 2200",26.6
"09-23-2020 2300",26.9
"09-24-2020 0000",26.9
"09-24-2020 0100",26.5
"09-24-2020 0200",26.5
"09-24-2020 0300",26.6
"09-24-2020 0400",26.4
"09-24-2020 0500",26.0
"09-24-2020 0600",26.0
"09-24-2020 0700",25.9
"09-24-2020 0800",25.9
"09-24-2020 0900",25.8
"09-24-2020 1000",25.7
"09-24-2020 1100",25.6
"09-24-2020 1200",25.2
"09-24-2020 1300",25.1
"09-24-2020 1400",25.1
"09-24-2020 1500",25.1
"09-24-2020 1600",25.3
"09-24-2020 1700",25.6
"09-24-2020 1800",26.0
"09-24-2020 1900",26.3
"09-24-2020 2000",26.8
"09-24-2020 2100",27.0
"09-24-2020 2200",27.3
"09-24-2020 2300",27.4
"09-25-2020 0000",27.7
"09-25-2020 0100",27.5
"09-25-2020 0200",27.4
"09-25-2020 0300",27.1
"09-25-2020 0400",26.9
"09-25-2020 0500",26.7
"09-25-2020 0600",26.6
"09-25-2020 0700",26.5
"09-25-2020 0800",26.3
"09-25-2020 0900",26.2
"09-25-2020 1000",26.0
"09-25-2020 1100",25.9
"09-25-2020 1200",25.8
"09-25-2020 1300",25.7
"09-25-2020 1400",25.7
"09-25-2020 1500",25.8
"09-25-2020 1600",26.1
"09-25-2020 1700",26.3
"09-25-2020 1800",26.5
"09-25-2020 1900",26.8
"09-25-2020 2000",27.1
"09-25-2020 2100",27.9
"09-25-2020 2200",27.6
"09-25-2020 2300",27.9
"09-26-2020 0000",27.9
"09-26-2020 0100",27.8
"09-26-2020 0200",27.8
"09-26-2020 0300",27.8
"09-26-2020 0400",27.5
"09-26-2020 0500",27.3
"09-26-2020 0600",27.2
