dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
02-02-2019 0000,15.6,17.1
02-02-2019 0100,15.6,17.2
02-02-2019 0200,15.8,16.6
02-02-2019 0300,15.9,17.0
02-02-2019 0400,16.0,16.8
02-02-2019 0500,16.1,16.8
02-02-2019 0600,16.2,17.1
02-02-2019 0700,16.2,17.2
02-02-2019 0800,16.1,16.8
02-02-2019 0900,16.3,16.6
02-02-2019 1000,16.5,16.8
02-02-2019 1100,16.6,16.4
02-02-2019 1200,16.4,16.3
02-02-2019 1300,16.7,16.6
02-02-2019 1400,17.2,17.1
02-02-2019 1500,17.4,16.5
02-02-2019 1600,18.0,16.6
02-02-2019 1700,18.2,16.7
02-02-2019 1800,18.4,16.6
02-02-2019 1900,18.9,16.7
02-02-2019 2000,19.2,16.9
02-02-2019 2100,19.0,17.5
02-02-2019 2200,19.1,17.8
02-02-2019 2300,19.5,17.3
02-03-2019 0000,19.0,17.1
02-03-2019 0100,18.7,17.2
02-03-2019 0200,18.4,17.2
02-03-2019 0300,17.6,17.4
02-03-2019 0400,17.7,17.4
02-03-2019 0500,17.2,17.4
02-03-2019 0600,17.5,17.3
02-03-2019 0700,17.5,17.5
02-03-2019 0800,17.3,17.3
02-03-2019 0900,17.3,17.4
02-03-2019 1000,17.2,17.3
02-03-2019 1100,17.9,16.9
02-03-2019 1200,18.5,17.0
02-03-2019 1300,17.9,17.0
02-03-2019 1400,17.5,17.0
02-03-2019 1500,17.6,17.2
02-03-2019 1600,18.1,17.3
02-03-2019 1700,18.5,17.5
02-03-2019 1800,19.3,17.9
02-03-2019 1900,18.9,18.2
02-03-2019 2000,19.8,18.1
02-03-2019 2100,19.6,18.4
02-03-2019 2200,19.7,18.6
02-03-2019 2300,18.1,18.8
02-04-2019 0000,18.6,18.6
02-04-2019 0100,18.4,18.4
02-04-2019 0200,18.4,18.4
02-04-2019 0300,18.9,18.3
02-04-2019 0400,18.8,18.3
02-04-2019 0500,19.4,18.3
02-04-2019 0600,18.9,18.3
02-04-2019 0700,19.1,18.2
02-04-2019 0800,18.8,18.0
02-04-2019 0900,18.4,17.9
02-04-2019 1000,18.2,18.0
02-04-2019 1100,18.1,18.1
02-04-2019 1200,18.0,18.0
02-04-2019 1300,18.1,18.1
02-04-2019 1400,18.4,17.9
02-04-2019 1500,18.7,17.9
02-04-2019 1600,19.0,18.2
02-04-2019 1700,19.1,18.4
02-04-2019 1800,20.0,18.6
02-04-2019 1900,20.2,18.8
02-04-2019 2000,21.4,19.0
02-04-2019 2100,21.4,19.2
02-04-2019 2200,21.3,19.1
02-04-2019 2300,20.0,19.2
02-05-2019 0000,19.1,19.2
02-05-2019 0100,18.5,19.1
02-05-2019 0200,18.3,19.1
02-05-2019 0300,19.0,18.9
02-05-2019 0400,18.6,18.6
02-05-2019 0500,19.0,18.7
02-05-2019 0600,19.0,18.6
02-05-2019 0700,18.8,18.6
02-05-2019 0800,18.7,18.5
02-05-2019 0900,18.6,18.5
02-05-2019 1000,18.2,18.5
02-05-2019 1100,18.4,18.4
02-05-2019 1200,18.8,18.5
02-05-2019 1300,18.3,18.5
02-05-2019 1400,18.6,18.5
02-05-2019 1500,18.8,18.7
02-05-2019 1600,19.1,18.7
02-05-2019 1700,19.3,18.8
02-05-2019 1800,19.9,19.2
02-05-2019 1900,19.8,19.2
02-05-2019 2000,20.2,19.9
02-05-2019 2100,19.2,20.3
02-05-2019 2200,19.9,20.4
02-05-2019 2300,19.4,20.4
02-06-2019 0000,19.6,20.2
02-06-2019 0100,19.7,20.0
02-06-2019 0200,19.8,19.8
02-06-2019 0300,19.6,19.6
02-06-2019 0400,19.6,19.6
02-06-2019 0500,19.9,19.6
02-06-2019 0600,19.8,19.6
02-06-2019 0700,19.6,19.7
02-06-2019 0800,19.5,19.7
02-06-2019 0900,19.7,19.9
02-06-2019 1000,19.6,19.9
02-06-2019 1100,19.4,19.9
02-06-2019 1200,19.5,19.9
02-06-2019 1300,19.4,19.8
02-06-2019 1400,19.4,19.7
02-06-2019 1500,19.4,19.7
02-06-2019 1600,20.5,19.8
02-06-2019 1700,21.9,20.1
02-06-2019 1800,21.2,20.4
02-06-2019 1900,22.5,20.7
02-06-2019 2000,21.4,21.0
02-06-2019 2100,21.2,21.1
02-06-2019 2200,20.8,21.2
02-06-2019 2300,20.8,21.2
02-07-2019 0000,20.2,21.0
02-07-2019 0100,19.7,20.9
02-07-2019 0200,19.8,20.8
02-07-2019 0300,20.3,20.7
02-07-2019 0400,20.3,20.7
02-07-2019 0500,20.5,20.6
02-07-2019 0600,20.1,20.7
02-07-2019 0700,19.6,20.7
02-07-2019 0800,19.4,20.7
02-07-2019 0900,19.4,20.7
02-07-2019 1000,19.0,20.6
02-07-2019 1100,19.1,20.5
02-07-2019 1200,19.2,20.4
02-07-2019 1300,19.7,20.3
02-07-2019 1400,20.0,20.2
02-07-2019 1500,19.8,20.4
02-07-2019 1600,20.1,20.7
02-07-2019 1700,21.6,20.9
02-07-2019 1800,22.7,21.3
02-07-2019 1900,22.2,21.3
02-07-2019 2000,21.2,21.1
02-07-2019 2100,15.4,21.1
02-07-2019 2200,,20.6
02-07-2019 2300,18.4,20.6
02-08-2019 0000,18.1,20.1
02-08-2019 0100,16.8,19.4
02-08-2019 0200,15.6,18.8
02-08-2019 0300,14.6,18.2
02-08-2019 0400,13.4,17.8
02-08-2019 0500,11.4,17.6
02-08-2019 0600,11.5,16.8
02-08-2019 0700,11.5,17.3
02-08-2019 0800,10.6,16.8
02-08-2019 0900,10.1,16.6
02-08-2019 1000,9.3,16.9
02-08-2019 1100,8.7,16.9
02-08-2019 1200,8.4,16.6
02-08-2019 1300,8.2,16.2
02-08-2019 1400,8.1,16.3
02-08-2019 1500,7.8,16.2
02-08-2019 1600,7.7,16.1
02-08-2019 1700,7.8,16.0
02-08-2019 1800,7.8,15.9
02-08-2019 1900,7.5,15.4
02-08-2019 2000,7.1,14.8
02-08-2019 2100,7.2,14.0
02-08-2019 2200,6.7,14.0
02-08-2019 2300,6.5,13.3
02-09-2019 0000,6.7,12.8
02-09-2019 0100,6.7,12.3
02-09-2019 0200,6.7,12.5
02-09-2019 0300,6.6,12.3
02-09-2019 0400,6.0,12.1
02-09-2019 0500,6.0,12.2
02-09-2019 0600,5.7,12.2
02-09-2019 0700,5.9,12.5
02-09-2019 0800,5.9,12.4
02-09-2019 0900,5.4,12.3
02-09-2019 1000,5.5,12.2
02-09-2019 1100,4.7,10.8
02-09-2019 1200,4.4,10.7
02-09-2019 1300,4.5,10.9
02-09-2019 1400,4.8,10.9
02-09-2019 1500,5.2,10.9
02-09-2019 1600,5.8,10.7
02-09-2019 1700,6.3,10.4
02-09-2019 1800,5.8,10.6
02-09-2019 1900,5.5,10.5
02-09-2019 2000,5.5,10.4
02-09-2019 2100,5.5,10.5
02-09-2019 2200,5.9,10.5
02-09-2019 2300,6.2,10.3
02-10-2019 0000,6.5,10.0
02-10-2019 0100,6.9,9.6
02-10-2019 0200,7.2,9.8
02-10-2019 0300,7.3,10.0
02-10-2019 0400,7.3,10.0
02-10-2019 0500,8.0,10.0
02-10-2019 0600,7.5,9.9
02-10-2019 0700,6.9,9.8
02-10-2019 0800,7.1,9.7
02-10-2019 0900,7.3,9.8
02-10-2019 1000,7.9,9.8
02-10-2019 1100,8.1,9.8
02-10-2019 1200,8.0,9.9
02-10-2019 1300,7.4,10.0
02-10-2019 1400,8.1,9.9
02-10-2019 1500,8.1,9.9
02-10-2019 1600,8.5,9.9
02-10-2019 1700,9.5,10.1
02-10-2019 1800,9.6,10.3
02-10-2019 1900,10.5,10.6
02-10-2019 2000,11.0,10.8
02-10-2019 2100,11.7,11.1
02-10-2019 2200,13.1,11.2
02-10-2019 2300,13.3,11.0
02-11-2019 0000,13.3,11.1
02-11-2019 0100,13.5,11.2
02-11-2019 0200,13.7,11.3
02-11-2019 0300,13.8,11.3
02-11-2019 0400,13.4,11.7
02-11-2019 0500,13.1,11.4
02-11-2019 0600,12.8,11.5
02-11-2019 0700,12.7,11.3
02-11-2019 0800,12.4,11.2
02-11-2019 0900,12.5,11.1
02-11-2019 1000,12.6,11.0
02-11-2019 1100,12.7,11.1
02-11-2019 1200,12.8,11.1
02-11-2019 1300,12.8,11.1
02-11-2019 1400,13.1,11.1
02-11-2019 1500,13.4,11.0
02-11-2019 1600,17.4,11.7
02-11-2019 1700,17.9,11.9
02-11-2019 1800,18.4,12.1
02-11-2019 1900,19.2,12.7
02-11-2019 2000,18.7,12.6
02-11-2019 2100,19.3,12.7
02-11-2019 2200,19.6,12.6
02-11-2019 2300,19.8,12.4
02-12-2019 0000,,12.5
02-12-2019 0100,18.5,12.4
02-12-2019 0200,17.9,12.3
02-12-2019 0300,17.2,12.3
02-12-2019 0400,16.7,12.8
02-12-2019 0500,17.1,13.4
02-12-2019 0600,16.9,12.6
02-12-2019 0700,16.3,12.6
02-12-2019 0800,17.1,12.7
02-12-2019 0900,17.0,12.7
02-12-2019 1000,16.2,12.8
02-12-2019 1100,15.9,12.7
02-12-2019 1200,15.6,12.7
02-12-2019 1300,15.6,12.8
02-12-2019 1400,15.3,12.9
02-12-2019 1500,14.9,12.8
02-12-2019 1600,15.1,12.9
02-12-2019 1700,15.3,13.0
02-12-2019 1800,15.7,13.7
02-12-2019 1900,16.3,14.0
02-12-2019 2000,16.8,14.4
02-12-2019 2100,17.4,14.9
02-12-2019 2200,17.9,15.5
02-12-2019 2300,18.1,15.2
02-13-2019 0000,17.3,15.1
02-13-2019 0100,16.1,15.3
02-13-2019 0200,15.5,14.9
02-13-2019 0300,15.4,14.5
02-13-2019 0400,14.7,14.1
02-13-2019 0500,14.0,14.0
02-13-2019 0600,13.2,13.5
02-13-2019 0700,12.8,13.7
02-13-2019 0800,12.6,13.7
02-13-2019 0900,12.3,13.6
02-13-2019 1000,11.7,13.7
02-13-2019 1100,11.7,13.5
02-13-2019 1200,12.3,13.4
02-13-2019 1300,12.3,13.2
02-13-2019 1400,12.9,13.0
02-13-2019 1500,13.7,13.3
02-13-2019 1600,14.5,13.7
02-13-2019 1700,14.8,15.9
02-13-2019 1800,15.8,15.6
02-13-2019 1900,16.3,15.5
02-13-2019 2000,16.5,15.3
02-13-2019 2100,16.2,15.3
02-13-2019 2200,15.9,15.2
02-13-2019 2300,15.8,15.1
02-14-2019 0000,16.0,14.9
02-14-2019 0100,15.8,14.8
02-14-2019 0200,16.1,14.7
02-14-2019 0300,15.9,14.6
02-14-2019 0400,16.0,14.5
02-14-2019 0500,15.5,14.5
02-14-2019 0600,15.5,14.5
02-14-2019 0700,15.8,14.4
02-14-2019 0800,15.8,14.6
02-14-2019 0900,15.8,14.7
02-14-2019 1000,15.9,15.1
02-14-2019 1100,15.9,15.6
02-14-2019 1200,15.6,15.9
02-14-2019 1300,15.8,16.1
02-14-2019 1400,16.2,16.7
02-14-2019 1500,17.2,16.7
02-14-2019 1600,18.6,17.0
02-14-2019 1700,19.3,17.0
02-14-2019 1800,19.2,16.9
02-14-2019 1900,20.0,
02-14-2019 2000,20.1,
02-14-2019 2100,19.9,
02-14-2019 2200,18.6,
02-14-2019 2300,19.1,
02-15-2019 0000,18.4,
02-15-2019 0100,18.3,16.8
02-15-2019 0200,17.8,16.6
02-15-2019 0300,17.7,16.6
02-15-2019 0400,18.2,16.6
02-15-2019 0500,18.0,16.5
02-15-2019 0600,17.6,16.5
02-15-2019 0700,17.4,16.5
02-15-2019 0800,17.2,16.5
02-15-2019 0900,16.8,16.5
02-15-2019 1000,17.2,16.4
02-15-2019 1100,17.3,16.5
02-15-2019 1200,18.0,16.4
02-15-2019 1300,17.8,16.6
02-15-2019 1400,17.9,16.8
02-15-2019 1500,18.3,16.9
02-15-2019 1600,19.3,17.0
02-15-2019 1700,20.7,17.4
02-15-2019 1800,21.3,18.2
02-15-2019 1900,21.8,18.6
02-15-2019 2000,21.7,18.7
02-15-2019 2100,21.4,19.2
02-15-2019 2200,20.2,19.1
02-15-2019 2300,19.5,18.5
02-16-2019 0000,18.8,18.8
02-16-2019 0100,19.2,18.6
02-16-2019 0200,19.3,18.5
02-16-2019 0300,18.8,18.5
02-16-2019 0400,19.0,18.5
02-16-2019 0500,18.6,18.6
02-16-2019 0600,18.6,18.7
02-16-2019 0700,18.5,18.8
02-16-2019 0800,19.3,19.0
02-16-2019 0900,19.6,19.1
02-16-2019 1000,19.6,19.0
02-16-2019 1100,19.8,18.9
02-16-2019 1200,19.7,18.8
02-16-2019 1300,19.1,18.8
02-16-2019 1400,19.5,18.9
02-16-2019 1500,20.1,18.9
02-16-2019 1600,17.8,18.9
02-16-2019 1700,17.7,18.9
02-16-2019 1800,18.0,18.6
02-16-2019 1900,18.5,19.0
02-16-2019 2000,18.7,19.4
02-16-2019 2100,19.0,19.7
02-16-2019 2200,19.0,19.9
02-16-2019 2300,18.5,19.8
02-17-2019 0000,18.8,19.7
02-17-2019 0100,18.0,19.3
02-17-2019 0200,18.6,19.5
02-17-2019 0300,18.0,19.7
02-17-2019 0400,17.5,19.5
02-17-2019 0500,16.8,19.2
02-17-2019 0600,16.7,19.2
02-17-2019 0700,16.9,19.1
02-17-2019 0800,19.6,19.3
02-17-2019 0900,19.5,19.2
02-17-2019 1000,18.6,19.2
02-17-2019 1100,18.6,19.1
02-17-2019 1200,19.1,19.1
02-17-2019 1300,19.8,19.1
02-17-2019 1400,18.4,19.1
02-17-2019 1500,16.7,19.1
02-17-2019 1600,17.0,19.0
02-17-2019 1700,17.2,19.1
02-17-2019 1800,17.1,19.1
02-17-2019 1900,18.2,19.5
02-17-2019 2000,18.7,19.8
02-17-2019 2100,19.2,20.3
02-17-2019 2200,19.5,20.5
02-17-2019 2300,20.0,20.5
02-18-2019 0000,19.2,19.9
02-18-2019 0100,18.1,19.7
02-18-2019 0200,17.2,19.3
02-18-2019 0300,16.5,19.4
02-18-2019 0400,15.7,19.3
02-18-2019 0500,14.7,18.9
02-18-2019 0600,14.2,18.5
02-18-2019 0700,13.8,18.2
02-18-2019 0800,13.4,18.1
02-18-2019 0900,13.0,17.8
02-18-2019 1000,12.6,17.1
02-18-2019 1100,12.1,17.0
02-18-2019 1200,12.3,17.0
02-18-2019 1300,12.6,16.6
02-18-2019 1400,12.7,16.5
02-18-2019 1500,12.9,15.6
02-18-2019 1600,12.7,16.2
02-18-2019 1700,13.5,16.3
02-18-2019 1800,13.7,15.8
02-18-2019 1900,13.8,16.0
02-18-2019 2000,13.8,15.8
02-18-2019 2100,14.1,16.2
02-18-2019 2200,14.1,16.2
02-18-2019 2300,14.1,16.2
02-19-2019 0000,14.5,15.8
02-19-2019 0100,14.6,15.6
02-19-2019 0200,14.9,15.4
02-19-2019 0300,15.0,15.3
02-19-2019 0400,15.2,15.2
02-19-2019 0500,14.9,15.2
02-19-2019 0600,14.8,15.1
02-19-2019 0700,13.9,14.7
02-19-2019 0800,13.7,14.9
02-19-2019 0900,13.5,15.1
02-19-2019 1000,12.9,15.0
02-19-2019 1100,12.7,14.9
02-19-2019 1200,12.9,15.1
02-19-2019 1300,13.7,15.0
02-19-2019 1400,13.3,15.0
02-19-2019 1500,12.6,14.8
02-19-2019 1600,12.7,14.7
02-19-2019 1700,12.6,14.7
02-19-2019 1800,12.6,14.7
02-19-2019 1900,12.6,14.8
02-19-2019 2000,12.4,14.8
02-19-2019 2100,12.0,13.2
02-19-2019 2200,11.9,14.9
02-19-2019 2300,11.6,14.8
02-20-2019 0000,11.1,14.7
02-20-2019 0100,10.5,14.7
02-20-2019 0200,10.4,14.6
02-20-2019 0300,10.7,14.5
02-20-2019 0400,10.7,14.5
02-20-2019 0500,10.6,14.4
02-20-2019 0600,10.5,14.4
02-20-2019 0700,9.7,14.3
02-20-2019 0800,9.0,14.1
02-20-2019 0900,8.8,13.9
02-20-2019 1000,8.7,13.9
02-20-2019 1100,9.1,13.7
02-20-2019 1200,9.4,13.7
02-20-2019 1300,9.4,13.7
02-20-2019 1400,9.4,13.7
02-20-2019 1500,9.4,13.6
02-20-2019 1600,9.7,13.6
02-20-2019 1700,10.3,13.7
02-20-2019 1800,12.0,14.0
02-20-2019 1900,14.5,14.1
02-20-2019 2000,15.6,14.4
02-20-2019 2100,15.3,14.8
02-20-2019 2200,14.5,15.0
02-20-2019 2300,14.7,15.7
02-21-2019 0000,15.4,15.4
02-21-2019 0100,15.1,15.4
02-21-2019 0200,15.1,15.9
02-21-2019 0300,15.3,15.7
02-21-2019 0400,16.2,14.9
02-21-2019 0500,16.0,15.4
02-21-2019 0600,15.8,15.0
02-21-2019 0700,15.3,15.1
02-21-2019 0800,15.1,15.0
02-21-2019 0900,14.9,14.9
02-21-2019 1000,14.7,14.7
02-21-2019 1100,14.4,14.8
02-21-2019 1200,14.4,14.8
02-21-2019 1300,14.4,14.8
02-21-2019 1400,14.4,14.8
02-21-2019 1500,14.4,14.8
02-21-2019 1600,14.4,14.9
02-21-2019 1700,14.1,14.9
02-21-2019 1800,14.0,15.2
02-21-2019 1900,14.4,15.4
02-21-2019 2000,14.6,15.3
02-21-2019 2100,14.9,15.5
02-21-2019 2200,14.9,15.6
02-21-2019 2300,14.9,15.5
02-22-2019 0000,14.9,15.5
02-22-2019 0100,14.6,15.4
02-22-2019 0200,14.5,15.4
02-22-2019 0300,14.2,15.3
02-22-2019 0400,14.3,15.2
02-22-2019 0500,14.7,15.2
02-22-2019 0600,14.6,15.1
02-22-2019 0700,14.4,15.1
02-22-2019 0800,14.2,15.1
02-22-2019 0900,13.9,15.1
02-22-2019 1000,13.8,15.2
02-22-2019 1100,13.6,15.2
02-22-2019 1200,13.6,15.1
02-22-2019 1300,13.4,15.0
02-22-2019 1400,13.7,15.0
02-22-2019 1500,14.1,15.0
02-22-2019 1600,14.7,15.0
02-22-2019 1700,14.5,15.1
02-22-2019 1800,14.5,15.2
02-22-2019 1900,14.7,15.3
02-22-2019 2000,15.2,15.5
02-22-2019 2100,15.5,15.8
02-22-2019 2200,15.5,15.8
02-22-2019 2300,15.5,15.8
02-23-2019 0000,15.9,15.8
02-23-2019 0100,16.1,15.9
02-23-2019 0200,16.2,15.9
02-23-2019 0300,16.4,16.3
02-23-2019 0400,16.6,16.3
02-23-2019 0500,18.3,16.1
02-23-2019 0600,19.9,16.2
02-23-2019 0700,19.6,16.2
02-23-2019 0800,19.7,16.0
02-23-2019 0900,19.6,15.9
02-23-2019 1000,19.5,15.9
02-23-2019 1100,19.5,15.9
02-23-2019 1200,19.5,16.0
02-23-2019 1300,19.1,16.0
02-23-2019 1400,18.6,16.1
02-23-2019 1500,18.5,16.2
02-23-2019 1600,19.2,16.4
02-23-2019 1700,20.3,16.7
02-23-2019 1800,21.0,16.5
02-23-2019 1900,22.4,16.8
02-23-2019 2000,20.4,17.1
02-23-2019 2100,20.2,17.3
02-23-2019 2200,20.8,17.5
02-23-2019 2300,21.0,17.7
02-24-2019 0000,20.3,17.7
02-24-2019 0100,19.3,17.3
02-24-2019 0200,18.6,17.2
02-24-2019 0300,18.9,17.1
02-24-2019 0400,19.0,17.2
02-24-2019 0500,17.7,17.2
02-24-2019 0600,17.3,16.9
02-24-2019 0700,17.8,16.9
02-24-2019 0800,16.9,16.6
02-24-2019 0900,16.8,16.4
02-24-2019 1000,15.9,16.2
02-24-2019 1100,16.0,16.1
02-24-2019 1200,14.7,15.9
02-24-2019 1300,14.1,15.7
02-24-2019 1400,14.1,15.6
02-24-2019 1500,14.1,15.8
02-24-2019 1600,14.2,16.0
02-24-2019 1700,14.4,16.3
02-24-2019 1800,15.1,16.5
02-24-2019 1900,15.7,16.9
02-24-2019 2000,16.3,17.3
02-24-2019 2100,15.4,17.3
02-24-2019 2200,15.7,17.4
02-24-2019 2300,15.7,17.4
02-25-2019 0000,15.4,17.3
02-25-2019 0100,15.4,17.1
02-25-2019 0200,15.5,17.0
02-25-2019 0300,15.7,16.6
02-25-2019 0400,15.9,16.6
02-25-2019 0500,16.0,16.4
02-25-2019 0600,15.5,16.4
02-25-2019 0700,15.8,16.4
02-25-2019 0800,15.2,16.3
02-25-2019 0900,15.4,16.3
02-25-2019 1000,14.8,16.1
02-25-2019 1100,14.3,15.9
02-25-2019 1200,14.8,15.9
02-25-2019 1300,15.0,15.9
02-25-2019 1400,15.4,15.8
02-25-2019 1500,16.4,16.0
02-25-2019 1600,16.6,16.0
02-25-2019 1700,16.8,16.0
02-25-2019 1800,17.3,16.1
02-25-2019 1900,17.7,16.3
02-25-2019 2000,18.0,17.0
02-25-2019 2100,18.0,16.8
02-25-2019 2200,17.5,16.8
02-25-2019 2300,,17.0
02-26-2019 0000,17.9,16.8
02-26-2019 0100,,17.2
02-26-2019 0200,,17.1
02-26-2019 0300,,17.0
02-26-2019 0400,,17.1
02-26-2019 0500,17.4,17.0
02-26-2019 0600,17.4,17.0
02-26-2019 0700,17.3,17.0
02-26-2019 0800,17.8,17.0
02-26-2019 0900,18.0,17.1
02-26-2019 1000,17.9,17.1
02-26-2019 1100,18.4,17.2
02-26-2019 1200,18.9,17.1
02-26-2019 1300,18.8,17.2
02-26-2019 1400,19.4,17.2
02-26-2019 1500,19.2,17.3
02-26-2019 1600,20.4,17.5
02-26-2019 1700,20.4,17.8
02-26-2019 1800,21.0,17.8
02-26-2019 1900,21.0,18.0
02-26-2019 2000,21.8,18.2
02-26-2019 2100,21.2,18.4
02-26-2019 2200,21.0,18.5
02-26-2019 2300,20.9,18.7
02-27-2019 0000,20.7,18.7
02-27-2019 0100,20.3,18.7
02-27-2019 0200,19.9,18.3
02-27-2019 0300,19.2,18.6
02-27-2019 0400,18.9,18.6
02-27-2019 0500,19.4,19.1
02-27-2019 0600,19.3,19.1
02-27-2019 0700,19.9,19.1
02-27-2019 0800,19.6,19.1
02-27-2019 0900,19.5,18.8
02-27-2019 1000,19.1,18.8
02-27-2019 1100,19.3,18.7
02-27-2019 1200,19.6,18.7
02-27-2019 1300,19.3,18.6
02-27-2019 1400,19.3,18.7
02-27-2019 1500,19.6,18.7
02-27-2019 1600,20.4,18.9
02-27-2019 1700,20.8,19.1
02-27-2019 1800,22.0,19.3
02-27-2019 1900,22.2,19.6
02-27-2019 2000,22.3,20.0
02-27-2019 2100,22.2,20.3
02-27-2019 2200,22.0,20.4
02-27-2019 2300,20.5,20.5
02-28-2019 0000,19.5,20.4
02-28-2019 0100,19.2,20.3
02-28-2019 0200,19.3,19.9
02-28-2019 0300,19.0,20.1
02-28-2019 0400,20.9,20.0
02-28-2019 0500,20.4,20.0
02-28-2019 0600,20.2,19.9
02-28-2019 0700,19.5,19.9
02-28-2019 0800,19.2,19.8
02-28-2019 0900,19.0,20.0
02-28-2019 1000,19.6,19.8
02-28-2019 1100,19.7,20.1
02-28-2019 1200,19.7,20.1
02-28-2019 1300,20.4,20.1
02-28-2019 1400,20.2,20.0
02-28-2019 1500,19.7,20.0
02-28-2019 1600,20.3,20.2
02-28-2019 1700,20.4,20.3
02-28-2019 1800,14.7,20.4
02-28-2019 1900,14.0,20.5
02-28-2019 2000,14.9,20.5
02-28-2019 2100,15.8,20.5
02-28-2019 2200,14.3,20.5
02-28-2019 2300,13.8,20.2
03-01-2019 0000,13.9,20.2
03-01-2019 0100,14.7,20.0
03-01-2019 0200,15.2,19.9
03-01-2019 0300,12.4,19.8
03-01-2019 0400,11.1,19.6
03-01-2019 0500,11.0,19.4
03-01-2019 0600,10.4,19.2
03-01-2019 0700,10.6,18.7
03-01-2019 0800,10.9,18.5
03-01-2019 0900,10.9,18.3
03-01-2019 1000,11.9,18.1
03-01-2019 1100,11.7,18.0
03-01-2019 1200,11.9,18.2
03-01-2019 1300,12.1,17.8
03-01-2019 1400,12.5,17.8
03-01-2019 1500,12.8,17.8
03-01-2019 1600,13.6,17.8
03-01-2019 1700,14.1,18.2
03-01-2019 1800,14.1,17.4
03-01-2019 1900,14.6,18.5
03-01-2019 2000,14.7,17.9
03-01-2019 2100,15.5,18.2
03-01-2019 2200,16.1,18.8
03-01-2019 2300,15.8,18.5
03-02-2019 0000,15.8,18.3
03-02-2019 0100,16.1,18.1
03-02-2019 0200,16.6,18.0
03-02-2019 0300,16.5,18.0
03-02-2019 0400,17.0,18.1
03-02-2019 0500,17.1,18.1
03-02-2019 0600,17.1,18.5
03-02-2019 0700,17.0,18.5
03-02-2019 0800,17.1,18.5
03-02-2019 0900,16.9,18.4
03-02-2019 1000,17.0,18.3
03-02-2019 1100,17.3,18.2
03-02-2019 1200,17.4,18.1
03-02-2019 1300,17.5,18.1
03-02-2019 1400,17.7,18.2
03-02-2019 1500,18.0,18.3
03-02-2019 1600,18.4,18.4
03-02-2019 1700,17.6,18.5
03-02-2019 1800,17.8,18.8
03-02-2019 1900,18.3,19.0
03-02-2019 2000,18.6,19.4
03-02-2019 2100,18.9,19.9
03-02-2019 2200,18.8,20.0
03-02-2019 2300,19.5,20.3
03-03-2019 0000,19.5,20.4
03-03-2019 0100,18.9,20.1
03-03-2019 0200,18.9,20.2
03-03-2019 0300,18.1,20.0
03-03-2019 0400,18.3,20.0
03-03-2019 0500,18.4,20.0
03-03-2019 0600,18.1,19.7
03-03-2019 0700,18.8,19.4
03-03-2019 0800,19.4,19.3
03-03-2019 0900,19.7,19.3
03-03-2019 1000,18.9,19.4
03-03-2019 1100,19.0,19.4
03-03-2019 1200,19.7,19.4
03-03-2019 1300,19.5,19.3
03-03-2019 1400,18.8,19.3
03-03-2019 1500,18.4,19.4
03-03-2019 1600,17.2,19.4
03-03-2019 1700,13.3,19.4
03-03-2019 1800,13.1,19.1
03-03-2019 1900,13.0,19.1
03-03-2019 2000,12.8,19.1
03-03-2019 2100,12.7,18.8
03-03-2019 2200,12.2,18.6
03-03-2019 2300,11.9,18.2
03-04-2019 0000,12.6,17.9
03-04-2019 0100,11.9,17.7
03-04-2019 0200,11.1,17.4
03-04-2019 0300,10.8,17.1
03-04-2019 0400,10.4,17.0
03-04-2019 0500,9.4,16.9
03-04-2019 0600,8.5,16.6
03-04-2019 0700,7.8,16.2
03-04-2019 0800,7.5,16.1
03-04-2019 0900,6.9,15.9
03-04-2019 1000,6.3,15.8
03-04-2019 1100,5.8,15.5
03-04-2019 1200,5.0,15.1
03-04-2019 1300,4.1,14.7
03-04-2019 1400,3.4,14.6
03-04-2019 1500,3.0,14.3
03-04-2019 1600,3.1,13.4
03-04-2019 1700,3.1,13.9
03-04-2019 1800,2.7,13.8
03-04-2019 1900,2.6,13.6
03-04-2019 2000,2.8,13.3
03-04-2019 2100,3.0,12.9
03-04-2019 2200,3.9,12.8
03-04-2019 2300,4.8,12.2
03-05-2019 0000,5.0,11.8
03-05-2019 0100,4.8,10.9
03-05-2019 0200,4.5,11.2
03-05-2019 0300,3.8,10.8
03-05-2019 0400,3.7,10.6
03-05-2019 0500,4.0,10.5
03-05-2019 0600,3.9,10.4
03-05-2019 0700,3.6,10.3
03-05-2019 0800,3.8,10.1
03-05-2019 0900,3.1,10.2
03-05-2019 1000,2.9,10.2
03-05-2019 1100,3.1,10.1
03-05-2019 1200,2.8,10.1
03-05-2019 1300,2.4,9.9
03-05-2019 1400,2.2,9.9
03-05-2019 1500,2.5,9.9
03-05-2019 1600,3.3,9.8
03-05-2019 1700,4.8,9.4
03-05-2019 1800,5.5,8.8
03-05-2019 1900,6.2,9.2
03-05-2019 2000,7.2,9.2
03-05-2019 2100,7.1,10.0
03-05-2019 2200,8.0,9.8
03-05-2019 2300,8.6,10.2
03-06-2019 0000,8.7,9.4
03-06-2019 0100,8.2,9.2
03-06-2019 0200,8.2,9.2
03-06-2019 0300,8.2,9.4
03-06-2019 0400,7.9,9.1
03-06-2019 0500,7.8,9.1
03-06-2019 0600,7.7,9.3
03-06-2019 0700,7.3,9.0
03-06-2019 0800,7.1,9.2
03-06-2019 0900,7.0,9.1
